year,film_festival,title,director,field,award,genre,plot,rating,runtime,prodYear,actors,img_link,stills
2021,서울독립영화제,작은새와 돼지씨,김새봄,새로운선택,,인물,일상 속에서 그림과 시를 쓰며 예술적 삶을 영위하는 부부를 조명한 다큐멘터리,전체관람가,76,2021,"김춘나,김종석",https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201799_P02_123755.jpg,
2021,서울독립영화제,프랜시스 베이킹,노영미,뉴-쇼츠,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2118/211811_P01_150808.jpg,
2021,서울독립영화제,말아,곽민승,페스티벌 초이스,,드라마,"코로나19가 창궐한 세상. 스물다섯 살 주리는 인간관계를 단절하고 집에 틀어박혀 사는 우울증 초기 상태다. 반면 주리의 엄마 영심은 어려운 시기에도 야무지게 김밥집을 운영하고 있다. 어느 날 영심은 주리의 할머니를 간병하기 위해 급히 시골로 내려가고, 주리는 예상치 못하게 영심의 김밥집을 맡게 된다.",12세관람가,75,2021,"심달기,정은경,박효원",https://ssl.pstatic.net/imgmovie/mdi/mit110/2041/204176_P01_161923.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722039.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722040.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722041.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722042.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722043.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722044.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722045.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/98/tn_DST722046.jpg"
2021,서울독립영화제,불안은 영혼을 잠식한다,김동식,페스티벌 초이스,,"공포,판타지,스릴러","성근은 종훈을 최고의 야구선수로 키워내고자한다.어느날, 두 부자는 의문의 남자를 발견한다.",,39,2021,"장준휘,김아석,김최용준",https://ssl.pstatic.net/imgmovie/mdi/mit110/2060/206011_P01_183416.png,"http://file.koreafilm.or.kr/thm/01/copy/00/57/54/tn_DST727724.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/54/tn_DST727725.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/54/tn_DST727726.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/54/tn_DST727727.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/54/tn_DST727728.jpg"
2021,서울독립영화제,침묵보다 변화를,문창현,뉴-쇼츠,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2118/211809_P01_151149.jpg,
2021,서울독립영화제,"집에서, 집으로",지혜원,본선 장편경쟁,,"사회,인물","애나, 한국 이름 김명희. 미국으로 입양된 지 43년 만에 한국을 방문한 그녀가 서해 바다의 외딴 섬 덕적도를 방문한다. 그곳에는 고아였던 그녀를 친자식처럼 키워 준 서재송, 인현애 부부가 살고 있다. 부부의 집에는 두 개의 특별한 방이 있다. 하나는 입양 보낸 아이들에 대한 기록을 보관하는 방이고 또 하나는 커서 한국을 방문한 입양인들이 고향집 삼아 잠시 머물다 떠나는 방이다. 1966년부터 30여 년을 입양아들의 위탁부모로 살았던 부부는 미국에서 온 가톨릭 신부와 함께 1600명의 아이들을 미국으로 입양 보냈다. 좋은 양부모를 만나 행복한 가정에서 살았으면 하는 마음에서 부부는 열네 살 소녀였던 김명희를 두 남동생들과 함께 미국으로 입양 보냈다. 그러나 그녀의 미국 생활은 노부부의 바람과는 정반대로 흘러갔고, 그녀는 43년 만에 처음으로 아픈 기억을 꺼내 놓는다.",,95,2021,"김명희,서재송,인현애",https://ssl.pstatic.net/imgmovie/mdi/mit110/2018/201819_P01_140825.png,"http://file.koreafilm.or.kr/thm/01/copy/00/59/94/tn_DST753008.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/94/tn_DST753009.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/94/tn_DST753010.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/94/tn_DST753011.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/94/tn_DST753007.jpg"
2021,서울독립영화제,컨버세이션,김덕중,본선 장편경쟁,,드라마,"은영(조은지)과 승진(박종환)을 중심으로 주변 인물들이 장면마다 등장하여 추억과 젊음, 연애와 사회, 혹은 아주 소소한 소재에 이르기까지 일상의 언어와 리듬으로 대화를 나눈다.",,120,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209723_P01_134915.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744766.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744767.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744768.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744769.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744770.jpg"
2021,서울독립영화제,사진 이어 붙이기,강예솔,새로운선택,,실험,얼마 전 우리집 개가 오래된 사진 하나를 찢어 버렸다. 나는 찢어진 사진 조각을 보다가 마음이 불안해져 사진을 이어붙여 보기로 했다.,,10,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203711_P00_092930.JPG,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST739988.jpg
2021,서울독립영화제,포옹,임흥순,페스티벌 초이스,,실험,"결혼식장에서 신랑 신부가 입맞춤한다. 축하하는 하객들은 모두 마스크를 착용하고 있지 않다. 의아하게 생각하는 영화인 A에게 친구 B는 여태 몰랐느냐며, 팬데믹이 완전히 종식됐다고 했다. 그 순간 A는 꿈에서 깨어난다. 팬데믹은 끝나지 않았고, 세상은 새로운 삶을 예측할 수 없는 미래를 향해 간다.",,75,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203713_P01_104311.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740021.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740022.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740023.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740024.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740025.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740026.jpg"
2021,서울독립영화제,만인의 연인,한인미,본선 장편경쟁,,드라마,"18살 유진(황보운)의 삶은 여러모로 척박하다. 가족 관계도, 가정 형편도, 교우 관계도 평탄해 보이는 것이 없다. 유진은 세상과 동떨어져 있는 무인도 같다. 그런 유진이 사랑에 빠진다. 그것도 삼각관계의 사랑에 빠진다. 유진은 어느 대학생 오빠를 좋아하게 되는데, 동시에 아르바이트를 함께 하는 동급생 남학생이 유진을 좋아하게 된다. 유진의 감정도 진심으로 둘 사이를 오간다.",,137,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209729_P01_111801.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/17/tn_DST744632.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/17/tn_DST744633.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/17/tn_DST744634.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/17/tn_DST744635.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/17/tn_DST744636.jpg"
2021,서울독립영화제,소피의 세계,이제한,본선 장편경쟁,,드라마,"외국인 친구 소피(아나 루지에로)가 수영(김새벽)과 종구(곽민규)의 집에서 묵었던 나흘간의 시간을 그려낸다. 사랑하는 사이인 수영과 종구가 처했던 곤경, 소피가 한국에서 만난 사람들과 겪은 일들이 담담하게 그려진다.",,115,2021,"김새벽,곽민규,아나 루지에로",https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209727_P02_112359.jpeg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744758.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744759.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/18/tn_DST744760.jpg"
2021,서울독립영화제,나랑 아니면,박재현,본선 단편경쟁,,드라마,"노년의 나이로 청소 일을 하고 있는 김수와 박원 부부. 코로나 전염 사태가 심각해지고, 마지막으로 남은 예식장마저 쉬게 된다. 오랜만에 집에서만 함께 있게 된 두 사람. 두 사람은 각자 다른 시간에, 시장 앞에서 사진을 인화해 주는 차량을 본 적 있었다.",,35,2021,"권민경,오강진",https://ssl.pstatic.net/imgmovie/mdi/mit110/2044/204470_P01_101540.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715346.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715347.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715348.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715349.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715350.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715351.jpg"
2021,서울독립영화제,206: 사라지지 않는,허철녕,페스티벌 초이스,,역사,"2005년 국가기구로 출범한 ′진실•화해를위한과거사정리위원회′가 해체되고 나자 정부가 못다 한 임무를 완수하려는 시민단체와 유족이 모여 2014년 ′한국 전쟁기 민간인학살 유해발굴 공동조사단′을 꾸린다.  206: 사라지지 않는 은 공동조사단의 유해발굴 현장을 3년간 촬영한, 햇볕과 흙먼지와 땀의 기록이다. 영화는 할머니에게 보내는 감독의 편지로 시작된다. 한국전쟁기에 경찰에 끌려가 돌아오지 않은 남편을 10년간 기다린 할머니. 유해로도 돌아오지 않았으니 그 기다림만 70년이다. 감독의 긴 여행은 그렇게 시작되었고, 이 여정은 어떻게든 끝나지 않을 것이다.  망각이란 없다.  영화는 발굴된 유골 사진과 할머니의 부고 앞에 바르트의 「애도일기」에서 가져온 한 구절을 바치는 것으로 끝을 맺는다. 역사의 상흔을 직접 목도하려는 현장 다큐이자 감독의 애도 일지. (강소원)",,93,2021,"김장호,김광욱,박선주",https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209778_P01_151509.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/12/tn_DST743870.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/12/tn_DST743871.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/12/tn_DST743872.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/12/tn_DST743873.jpg"
2021,부산독립영화제,환호성,정재훈,Deep Focus,,드라마,"한 남자가 있다. 그는  온 힘을 다해 일터와 집을 오간다.  이 젊은 남자는 여름에는 당구장에서 서빙과 당구대 관리, 손님 접대를 한다. 무더운 여름밤에 낡은 빌라 옥상에서 담배를 피우며 하루를 마감한다. 겨울 추위 속에서 겹겹이 옷을 껴입고 세차장에서 세차를 한다. 그리고 가로등 불빛에 의존해 고양이를 동무 삼아 어두운 골목길을 걸어 집으로 돌아온다. 계절의 변화 속에도 변함없이 일터와 집을 오가는 남자는 하루의 대부분을 지치도록 일을 한다. 더위와 함께 낡은 집에서 휴식을 취하고, 목도리를 머리에 감고 옷을 껴입은 채 겨울 아침에 잠을 깨야 하는 계절의 변화만 그에게 있다. 영화는 극영화와 다큐멘터리의 경계에서  한 남자가 온 힘을 다해 일터와 집을 오가는  것을 보여 준다",,74,2011,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0867/86787_P01_174610.jpg,
2021,부산독립영화제,남남,고경수,로컬투로컬,,"드라마,동성애","기타를 멘 민철이 산에 올라가고, 현진은 헉헉대며 그와 발을 맞춘다.",,22,2021,"김우택,곽민규",https://ssl.pstatic.net/imgmovie/mdi/mit110/2041/204158_P01_174828.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/57/55/tn_DST727853.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/55/tn_DST727854.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/55/tn_DST727855.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/55/tn_DST727856.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/55/tn_DST727857.jpg"
2021,부산독립영화제,시간의 고고학,김응수,로컬투로컬,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211194_P01_143020.jpeg,
2021,부산독립영화제,도돌이 언덕에 난기류,정재훈,Deep Focus,,"지역,자연ㆍ환경","등장인물은 다음과 같다. 수렵인 1, 2, 3, 4. 취부사, 용접공, 사상공. 쭈쭈, 딘, 아하.",,212,2017,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1614/161406_P01_150640.png,"http://file.koreafilm.or.kr/thm/01/copy/00/50/28/tn_DSAT016967.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/28/tn_DSAT016968.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/28/tn_DSAT016969.jpg"
2021,부산독립영화제,러닝 포토스,김나영,포럼,,실험,"장 뤽 고다르의 1962년작  비브르 사 비 의 한 장면에서 출발해, 여러 영화 속 인물들의 달리기가 이어진다.",,6,2015,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1445/144524_P01_152503.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/94/tn_DST649095.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/94/tn_DST649096.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/94/tn_DST649097.jpg"
2021,부산독립영화제,월간-할매,김지곤,포럼,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211192_P01_143838.jpeg,
2021,부산독립영화제,버스를 타라,김정근,포럼,,"사회,인권","SNS와 희망버스는 2011년, 새로운 운동에 물꼬를 텄다. 공고하고 일방적이던 언론을 균열내었고, 오만하던 정치권과 재계에 각성을 요구했다. 높다란 한진중공업의 담장을 (휴대전화와 사다리로) 넘어섰으며, 차벽에 가로막힌 영도 봉래교차로에서 물대포를 맞으며 밤을 지샜고 청학수변공원에서는 집회가 축제가 되는 순간도 맞이했다. 소위 조직된 운동권과 조직되지 않던 일반 시민들의 접점이었으며 익명성의 축제가 통성명을 전제로 하는 ‘만남의 장’이 되기도 했다. 희망버스는 점차 진화했고 누구나 참여가 가능한 거대한 난장판이 되었다. 다시, 제자리에 선 희망버스. 과연 어떻게 진화할까. 기획의도  한진 중공업 사태로 촉발된 희망버스에 지켜보면서 굳어있던 우리 사회의 단단한 편견이 조금은 말랑해지고 조금은 환해지는 희망을 품었습니다. 그 희망의 단초를 많은 이들과 함께 나누고 얘기하고 싶습니다. 그리고 다시금 희망버스에 오르고 싶습니다.  16회 인천인권영화제(2011) 초청상영작",15세관람가,80,2012,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0926/92638_P05_180410.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/41/89/tn_DSAT011593.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/89/tn_DSAT011594.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/89/tn_DSAT011595.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/89/tn_DSAT011596.jpg"
2021,부산독립영화제,상냥한 쪽으로,정재훈,Deep Focus,,드라마,연인 사이인 윤과 철은 동네에 있는 산에 올라가 좋은 하루를 보내려 한다. 그러나 갑자기 철에게 사나운 마음이 생긴다. 윤은 그동안 쌓인 서운한 마음이 터져 나온다.,,23,2013,Jo Hyeoncheol,,http://file.koreafilm.or.kr/thm/01/copy/00/50/38/tn_DSKT305166.jpg
2021,부산독립영화제,차별,김지운,스펙트럼 부산 - 나우,,사회,2013년부터 실시된 일본의 고교무상화 정책. 하지만 유일하게 조선 고급학교 10개교만이 이 정책에서 제외된다. 이유는 무상화 지원금이 조총련 등에 의해 유용될 의혹이 있다는 것. 이에 반발한 5개교의 조선 고급학교가 2013년 국가를 상대로 손해배상 소송을 청구한다. 4년간의 심리 끝에 2017년 7월 19일 히로시마 조선 고급학교를 시작으로 1심 판결이 내려진다.,,84,2021,,,"http://file.koreafilm.or.kr/thm/01/copy/00/59/06/tn_DST743206.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/06/tn_DST743207.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/06/tn_DST743208.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/06/tn_DST743209.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/06/tn_DST743210.jpg"
2021,부산독립영화제,체온,유상곤,스펙트럼 부산 - 리와인드,,드라마,"노인은 정신나간 딸을 오토바이에 태운 채 한적한 길을 달린다. 갑작스레 소낙비가 내리고 그들은 운동장 옆 처마에서 비를 피한다. 노인은 딸의 젖은 머리를 닦고, 물을 먹여주고는 돌아서서 비오는 운동장을 바라보며 깊은 회한에 젖는다. 연출의도. 순간의 인상을 영화적 형태로 구체화하려는 시도를 했다. 인상 뒤에 수많은 세월과 경험적 가치와 창작적 욕구가 수반된다. 이는 다양한 방식으로 표현될 수 있는 자유로움으로 전개하려 했다.",15세미만불가,8,1998,"박차연,이갑룡,정혜경",https://ssl.pstatic.net/imgmovie/mdi/mit110/0352/35237_P02_170824.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/36/39/tn_DSKT150531.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/36/39/tn_DSKT150532.jpg"
2021,부산독립영화제,집,이정애,스펙트럼 부산 - 리와인드,,실험,5층짜리 서민아파트에 오래 전부터 비어 있는 집이 있다. 30대 중반의 비슷한 나이 또래인 여자1과 여자2는 하루의 어느 시간 동안을 빈집에서 홀로 지낸다. 빈집의 맞은 편 집에 살고 있는 여자1은 출산 후 우울증에 시달리며 혼자서 몰래 담배를 피우는 등 자신의 은신처이자 안식처로 빈집을 이용한다. 과거의 어떤 상처로 인해 정신적인 장애를 겪고 있는 여자2는 하루의 대부분의 시간을 길에서 지내다 주로 잠을 자는 휴식처로 빈집을 이용하곤 한다.여자1과 여자2는 각자 하루의 어느 시간만을 빈집에서 홀로 지내게 되는데 서로 부딪히는 일이 없이 자신만의 독립적인 공간과 시간을 빈집에서 누린다. 하지만 두 사람이 빈집을 드나드는 횟수가 늘어나면서 서로가 남긴 여러 가지의 흔적들로 인해 여자1과 여자2는 상대의 존재감을 조금씩 인식하게 된다. 여자1은 여자2가 남긴 흔적들을 제거해 나가면서 빈집에 대한 집착을 떨쳐 버리지 못한 채 점점 심리적으로 불안해져 가는 반면 여자2는 여자1이 남긴 흔적들을 발견하면서부터 서서히 평온감을 찾아간다.  b  연출의도  /b   이 영화는 '빈집'이라는 공간에서 각자 다르게 살아가는 두 여자의 이야기를 다룬다. 두 사람은 비슷한 나이 또래이지만 살아 온 경험이나 현재 살아가는 방식이 무척 다르고 그래서 각자 빈집을 드나드는 시간이나 빈집을 이용하는 기능면에서도 차이가 있다. 하지만 두 인물 모두 빈집에서 추구하고자 하는 것은 '또 하나의 집'에 대한 갈망이다. 어느 누구의 소유물도 아닌 '빈집'이라는 자기 밖의 공간에서 두 인물은 자기 나름대로의 위안과 평화를 찾기도 하고 때로는 아픔의 흔적을 드러내기도 하며 서로 다른 자기만의 '집'을 꿈꾼다. 그러나 두 인물에게 있어서 '빈집'은 그야말로 '빈집'일 뿐이며 한시적으로 스쳐 가는 공간과 시간일 뿐이다. '집을 그리워하는 욕망'과 '집으로부터 벗어나고자 하는 욕망'을 동시에 지니고 있는 두 인물에게 있어서 '집으로부터 벗어나고자 하는 욕망'은 각자의 흘러간 시간이면서 현재의 시간까지 버티고 있는 '집'과 연관된 각자의 상흔이다. 영화  집 은 '빈집'이라는 다소 낯선 공간 속에서 대비되지만 동질적인 두 인물의 상황과 심리를 통하여 '집'이 갖는 존재감과 '집'의 성질을 침착하게 관찰하고자 하는 영화이다. '집'은 사람이 사는 물리적인 공간이자 인간의 생활방식이나 의식을 다스리는 철학적인 공간이기도 하다. '집'은 인간관계 형성의 가장 근원적인 역할을 담당하면서도 동시에 인간관계의 균형을 깨뜨리는 수많은 질곡을 생산하기도 한다. 그러기에 '집'은 인간의 의식과 무관하게 '본래적으로' 존재하는 것도 아니며 단지 의식주만을 해결하는 공간도 아니다. 수많은 사람들이 '집'을 꿈꾸며 '집 안'으로서의 '집'의 개념에 기대어 왔다. 이 영화에서는 '집'에 대한 또 하나의 의미와 시각으로 '집 안 팎'으로서의 '집'을 꿈꾸기를 기대하며 우리에게 이미 익숙해진 '집'의 의미를 탈색시키고자 하였다.,,21,2000,"윤순심,김보영",,"http://file.koreafilm.or.kr/thm/01/copy/00/36/43/tn_DSKT150861.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/36/43/tn_DSKT150862.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/36/43/tn_DSKT150864.JPG"
2021,부산독립영화제,사랑의 여름,이성욱,Made in Busan,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211198_P01_140606.jpeg,
2021,부산독립영화제,10월의 이름들,이동윤,포럼,,"역사,사회",,,97,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209779_P03_151109.png,"http://file.koreafilm.or.kr/thm/01/copy/00/59/20/tn_DST744941.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/20/tn_DST744942.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/20/tn_DST744943.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/20/tn_DST744944.jpg"
2021,부산독립영화제,그들은 우리의 응시에 응답한다,백종관,로컬투로컬,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2084/208472_P01_105532.jpg,
2021,부산독립영화제,시간이 되돌리는 시간,전준혁,로컬투로컬,,실험,"2019년 여름, 그의 가족들이 떠난 여행은, 그들의 아버지와 남편, 혹은 장인과 함께 한 마지막 여행이 되었다. 나의 장인은 2021년 눈이 오던 1월의 어느날 세상을 떠나셨다. 아내와 함께 장인의 생전모습이 기록된 사진과 영상들을 찾아보다가 2년전 여름, 그 여행의 기록에 시선이 멈췄다. 그의 신체는 우리와 함께 있었지만 종종 그의 정신은 우리가 닿을 수 없는 곳에 가 있었다. 그는 무엇을 보고 있었을까, 그의 시간은 어떻게 흐르고 있었을까. 이 작품의 시간은 전체적으로 앞으로 나아가지만 프레임 단위에서는 반대로 계속해서 회귀한다. 8프레임, 11프레임, 14프레임씩 뒷걸음질 치는 영화적 시간은 치매에 걸린 그가 시간을 경험하는 방식과 맞닿는다. 앞에서 밀려드는 기차의 풍경처럼 그는 앞으로 나아가는 시간을 몸으로 견뎌내지만 그의 기억은 계속해서 뒷걸음질친다.",,17,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2092/209222_P01_162706.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/92/tn_DST741772.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/92/tn_DST741773.jpg"
2021,부산독립영화제,"그래도, 화이팅!",김준석,로컬투로컬,,코메디,"출산을 앞두고 있는 준석과 소라 부부의 주말 아침은 분주하다. 주중엔 직장에, 주말엔 배달 일에 나서는 준석은 지친 기색 하나 없이 흥이 넘친다. 캐릭터의 개성과 미묘한 유머, 이들 커플의 절묘한 합으로 빼곡히 채워진 가난하고 유쾌한 부부의 어떤 하루.",,20,2021,"김준석,손소라",,"http://file.koreafilm.or.kr/thm/01/copy/00/59/19/tn_DST744826.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/19/tn_DST744827.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/19/tn_DST744828.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/19/tn_DST744829.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/19/tn_DST744830.jpg"
2021,부산독립영화제,석대천에 백조가 있을까?,이승화,개막작,,드라마,"중학생 서은이는 부모님의 이혼 후 자주 만나지 못하는 엄마에게 서운하지만 티 내지 못한다. 그렇게 평소처럼 친구와 학교를 가던 어느 날, 자주 갔던 석대천에서 백조를 봤던 기억이 떠오르고 같이 있었던 친구에게 이야기하지만 둘은 서로를 이해하지 못한다.",,20,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2112/211202_P01_134009.jpeg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/84/tn_DST751913.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/84/tn_DST751914.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/84/tn_DST751912.jpg"
2021,부산독립영화제,"생, 가(歌)",김영효,Made in Busan,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203766_P01_154740.jpg,
2021,부산독립영화제,은영이의 XXX,서한솔,Made in Busan,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2112/211200_P01_135607.png,
2021,부산독립영화제,이별값,오가희,Made in Busan,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211199_P01_140129.png,
2021,부산독립영화제,대영약국,김종한,Made in Busan,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211197_P02_140925.png,
2021,부산독립영화제,그림의 커피,홍혜린,Made in Busan,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211196_P01_141822.jpeg,
2021,부산독립영화제,"짧은 여행의 기록, 광주",김백준,포럼,,드라마,"'한 번은 광주를 가야지’하고 마음먹고 있었다. 하지만 선뜻 기회가 오질 않았다. 친구의 연락으로 우연히 광주로 가게 되는 남자. 그에게 광주는 항상 우울하고 잿빛의 도시로 기억된다. 어렴풋한 기억에 의지한 채 남자는 지금, 1980년 5월의 광주를 느끼려고 한다. 그러나 쏟아지는 햇살로 인해 무산되어 버리고 만다. 요즘 누가 망월동엘 가냐, 5월도 아닌데.” 1980년 5월의 광주를 느끼고자 광주로 여행을 간 주인공은 친구의 비아냥에도 불구, 망월동을 찾는다. 국립묘지처럼 단장된 망월동 묘지에서 그는 무엇을 보았을까. 카메라는 담담하게 서울행 버스에 오르는 주인공을 비춘다.",,16,2001,"유성주,조창주",,http://file.koreafilm.or.kr/thm/01/copy/00/36/60/tn_DSKT152254.jpg
